timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1621631792406,597,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,589,utf-8,1,0,VDICOR1W14-23,0,44
1621631792474,565,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,558,utf-8,1,0,VDICOR1W14-23,0,0
1621631792643,422,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,409,utf-8,1,0,VDICOR1W14-23,0,38
1621631788849,4227,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4085,utf-8,1,0,VDICOR1W14-23,0,37
1621631792580,521,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,521,utf-8,1,0,VDICOR1W14-23,0,42
1621631789758,3508,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3394,utf-8,1,0,VDICOR1W14-23,0,0
1621631792935,360,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,350,utf-8,1,0,VDICOR1W14-23,0,0
1621631793076,314,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,314,utf-8,1,0,VDICOR1W14-23,0,44
1621631793003,392,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,392,utf-8,1,0,VDICOR1W14-23,0,40
1621631793267,294,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,294,utf-8,1,0,VDICOR1W14-23,0,38
1621631793390,445,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,440,utf-8,1,0,VDICOR1W14-23,0,46
1621631793561,339,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,334,utf-8,1,0,VDICOR1W14-23,0,0
1621631793835,307,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,307,utf-8,1,0,VDICOR1W14-23,0,35
1621631794142,371,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,365,utf-8,1,0,VDICOR1W14-23,0,0
1621631790098,8419,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5338,utf-8,1,0,VDICOR1W14-23,0,36
1621631791984,6553,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,6423,utf-8,1,0,VDICOR1W14-23,0,0
1621631792290,6254,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,6127,utf-8,1,0,VDICOR1W14-23,0,37
1621631793039,5758,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5758,utf-8,1,0,VDICOR1W14-23,0,34
1621631798539,315,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,315,utf-8,1,0,VDICOR1W14-23,0,41
1621631793395,5634,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5634,utf-8,1,0,VDICOR1W14-23,0,35
1621631794513,4520,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4519,utf-8,1,0,VDICOR1W14-23,0,35
1621631798518,538,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,538,utf-8,1,0,VDICOR1W14-23,0,35
1621631793295,5793,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5793,utf-8,1,0,VDICOR1W14-23,0,35
1621631798546,716,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,711,utf-8,1,0,VDICOR1W14-23,0,39
1621631799034,339,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,339,utf-8,1,0,VDICOR1W14-23,0,35
1621631798798,682,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,677,utf-8,1,0,VDICOR1W14-23,0,0
1621631799030,460,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,460,utf-8,1,0,VDICOR1W14-23,0,85
1621631799056,456,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,451,utf-8,1,0,VDICOR1W14-23,0,0
1621631799480,336,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,335,utf-8,1,0,VDICOR1W14-23,0,35
1621631799512,330,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,330,utf-8,1,0,VDICOR1W14-23,0,42
1621631799373,522,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,514,utf-8,1,0,VDICOR1W14-23,0,0
1621631799896,356,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,346,utf-8,1,0,VDICOR1W14-23,0,44
1621631800252,271,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,271,utf-8,1,0,VDICOR1W14-23,0,42
1621631800523,425,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,420,utf-8,1,0,VDICOR1W14-23,0,0
1621631793066,9251,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,9130,utf-8,1,0,VDICOR1W14-23,0,36
1621631802318,296,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,295,utf-8,1,0,VDICOR1W14-23,0,37
1621631798854,3928,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3808,utf-8,1,0,VDICOR1W14-23,0,0
1621631799843,3503,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3372,utf-8,1,0,VDICOR1W14-23,0,0
1621631803346,499,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,494,utf-8,1,0,VDICOR1W14-23,0,47
1621631803846,4227,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4227,utf-8,1,0,VDICOR1W14-23,0,37
1621631799490,8681,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,8681,utf-8,1,0,VDICOR1W14-23,0,44
1621631802614,5588,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5588,utf-8,1,0,VDICOR1W14-23,0,35
1621631799816,8553,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,8546,utf-8,1,0,VDICOR1W14-23,0,40
1621631802782,5589,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5589,utf-8,1,0,VDICOR1W14-23,0,41
1621631808074,308,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,308,utf-8,1,0,VDICOR1W14-23,0,37
1621631808382,498,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,496,utf-8,1,0,VDICOR1W14-23,0,0
1621631808171,1066,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1062,utf-8,1,0,VDICOR1W14-23,0,0
1621631808202,1101,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1095,utf-8,1,0,VDICOR1W14-23,0,0
1621631808881,488,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,488,utf-8,1,0,VDICOR1W14-23,0,45
1621631809303,359,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,359,utf-8,1,0,VDICOR1W14-23,0,39
1621631809238,582,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,582,utf-8,1,0,VDICOR1W14-23,0,38
1621631809369,601,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,596,utf-8,1,0,VDICOR1W14-23,0,35
1621631809971,600,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,600,utf-8,1,0,VDICOR1W14-23,0,35
1621631809820,824,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,824,utf-8,1,0,VDICOR1W14-23,0,0
1621631810571,307,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,307,utf-8,1,0,VDICOR1W14-23,0,35
1621631810879,479,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,478,utf-8,1,0,VDICOR1W14-23,0,0
1621631811359,542,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,542,utf-8,1,0,VDICOR1W14-23,0,42
1621631811902,336,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,336,utf-8,1,0,VDICOR1W14-23,0,53
1621631812238,455,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,450,utf-8,1,0,VDICOR1W14-23,0,0
1621631800948,11879,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,11747,utf-8,1,0,VDICOR1W14-23,0,36
1621631799090,13768,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,13665,utf-8,1,0,VDICOR1W14-23,0,0
1621631812860,283,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,283,utf-8,1,0,VDICOR1W14-23,0,33
1621631809662,3543,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3400,utf-8,1,0,VDICOR1W14-23,0,0
1621631812694,574,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,574,utf-8,1,0,VDICOR1W14-23,0,36
1621631812828,495,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,489,utf-8,1,0,VDICOR1W14-23,0,43
1621631793901,19478,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,19330,utf-8,1,0,VDICOR1W14-23,0,40
1621631799262,14230,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,14099,utf-8,1,0,VDICOR1W14-23,0,39
1621631813143,439,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,439,utf-8,1,0,VDICOR1W14-23,0,37
1621631793101,20495,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,20358,utf-8,1,0,VDICOR1W14-23,0,0
1621631813323,281,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,281,utf-8,1,0,VDICOR1W14-23,0,35
1621631813381,280,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,280,utf-8,1,0,VDICOR1W14-23,0,41
1621631813604,283,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,283,utf-8,1,0,VDICOR1W14-23,0,41
1621631808370,5573,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4439,utf-8,1,0,VDICOR1W14-23,0,41
1621631813493,492,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,492,utf-8,1,0,VDICOR1W14-23,0,35
1621631813661,462,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,456,utf-8,1,0,VDICOR1W14-23,0,0
1621631813888,323,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,323,utf-8,1,0,VDICOR1W14-23,0,34
1621631813582,660,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,654,utf-8,1,0,VDICOR1W14-23,0,0
1621631808371,6006,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,5884,utf-8,1,0,VDICOR1W14-23,0,0
1621631813598,929,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,924,utf-8,1,0,VDICOR1W14-23,0,40
1621631814242,352,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,352,utf-8,1,0,VDICOR1W14-23,0,41
1621631814211,462,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,457,utf-8,1,0,VDICOR1W14-23,0,0
1621631814378,342,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,342,utf-8,1,0,VDICOR1W14-23,0,36
1621631814123,642,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,640,utf-8,1,0,VDICOR1W14-23,0,66
1621631814594,447,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,447,utf-8,1,0,VDICOR1W14-23,0,0
1621631810646,4396,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4276,utf-8,1,0,VDICOR1W14-23,0,37
1621631814766,287,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,287,utf-8,1,0,VDICOR1W14-23,0,33
1621631814673,428,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,427,utf-8,1,0,VDICOR1W14-23,0,36
1621631814527,747,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,742,utf-8,1,0,VDICOR1W14-23,0,34
1621631815042,387,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,387,utf-8,1,0,VDICOR1W14-23,0,36
1621631815101,521,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,521,utf-8,1,0,VDICOR1W14-23,0,46
1621631815053,698,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,691,utf-8,1,0,VDICOR1W14-23,0,0
1621631815274,694,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,694,utf-8,1,0,VDICOR1W14-23,0,41
1621631815429,765,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,9016,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,760,utf-8,1,0,VDICOR1W14-23,0,34
1621631815622,621,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-5,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,620,utf-8,1,0,VDICOR1W14-23,0,0
1621631815750,508,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,507,utf-8,1,0,VDICOR1W14-23,0,42
1621631816194,494,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,494,utf-8,1,0,VDICOR1W14-23,0,33
1621631816258,588,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,588,utf-8,1,0,VDICOR1W14-23,0,48
1621631816688,675,CONSULTA_20_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,9015,17194,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,670,utf-8,1,0,VDICOR1W14-23,0,0
1621631813207,4332,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-7,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4207,utf-8,1,0,VDICOR1W14-23,0,47
1621631817363,220,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-9,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,217,utf-8,1,0,VDICOR1W14-23,0,39
1621631813268,4398,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4253,utf-8,1,0,VDICOR1W14-23,0,0
1621631813985,3915,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3807,utf-8,1,0,VDICOR1W14-23,0,0
1621631817666,272,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-10,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,272,utf-8,1,0,VDICOR1W14-23,0,46
1621631813945,4278,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4167,utf-8,1,0,VDICOR1W14-23,0,67
1621631815968,3214,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,3084,utf-8,1,0,VDICOR1W14-23,0,0
1621631814720,4643,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-2,text,true,,391676,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4528,utf-8,1,0,VDICOR1W14-23,0,0
1621631816846,2602,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-1,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,2601,utf-8,1,0,VDICOR1W14-23,0,39
1621631817900,1586,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-3,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1586,utf-8,1,0,VDICOR1W14-23,0,38
1621631815042,4450,CONSULTA_100_Posicoes,200,OK,LOAD 10VUs 1-6,text,true,,391677,82330,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,4334,utf-8,1,0,VDICOR1W14-23,0,34
1621631818222,1297,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-8,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,1295,utf-8,1,0,VDICOR1W14-23,0,33
1621631819183,336,CONSULTA_5_Posicoes,200,OK,LOAD 10VUs 1-4,text,true,,2385,4340,10,10,https://ib3api-qab.internalenv.corp/api/bacenjud/v1.0/priority-rule-engine,,336,utf-8,1,0,VDICOR1W14-23,0,34
